Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Year_Since,Model,Brand,Location;Bangalore,Location;Chennai,Location;Coimbatore,Location;Delhi,Location;Hyderabad,Location;Jaipur,Location;Kochi,Location;Kolkata,Location;Mumbai,Location;Pune,Fuel_Type;Diesel,Fuel_Type;Electric,Fuel_Type;LPG,Fuel_Type;Petrol,Transmission;Manual,Owner_Type;Fourth & Above,Owner_Type;Second,Owner_Type;Third
24393,13.68,2393,147.8,7.0,20.4,6.0,98,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1000,18.78,999,75.0,5.0,5.68,4.0,131,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
28238,13.24,1598,102.5,5.0,5.55,9.0,174,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
59000,13.5,2477,175.56,7.0,12.75,10.0,126,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
92000,14.8,1799,130.2,5.0,3.35,11.0,45,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
56840,22.74,796,47.3,5.0,1.55,10.0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
62746,20.54,1598,103.6,5.0,5.9,10.0,181,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
96000,12.35,2179,187.74,5.0,18.98,11.0,146,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24000,13.7,1997,153.86,5.0,11.51,9.0,35,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
54000,20.77,1248,88.76,7.0,7.75,7.0,69,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
90000,12.99,2494,100.6,7.0,13.9,7.0,98,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40000,15.0,1368,90.0,5.0,1.35,13.0,112,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
65938,12.07,2967,241.4,7.0,38.0,8.0,137,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
16100,17.1,1591,121.4,5.0,11.6,6.0,184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3600,21.5,1498,108.5,5.0,12.25,6.0,181,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52000,17.0,1497,118.0,5.0,3.8,12.0,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
54000,20.0,1399,68.05,5.0,3.25,9.0,77,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
15399,18.7,1199,88.7,5.0,6.4,7.0,99,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
75000,16.47,1198,73.9,5.0,3.95,11.0,131,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
76752,17.4,1497,117.3,5.0,3.57,13.0,44,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
56000,17.7,1497,78.0,5.0,1.25,18.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
70000,26.2,998,58.2,5.0,3.65,8.0,189,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46125,12.0,2354,187.4,5.0,12.5,10.0,35,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35000,18.12,1995,190.0,5.0,23.0,9.0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,12.8,1489,35.5,5.0,1.35,20.0,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
62729,12.05,2179,120.0,8.0,6.32,11.0,161,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34000,20.54,1598,103.6,5.0,3.4,11.0,181,29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
70000,17.3,993,60.0,5.0,0.77,24.0,207,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
32000,16.1,796,37.0,4.0,0.9,14.0,6,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21000,14.28,1798,138.03,5.0,18.0,6.0,51,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49000,14.59,1997,245.0,5.0,19.0,10.0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40000,13.8,1299,70.0,5.0,1.1,16.0,95,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
78000,18.6,1199,79.4,5.0,2.0,11.0,26,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
52000,21.43,1364,86.79,5.0,6.5,11.0,51,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
65213,16.0,2179,140.0,7.0,9.45,9.0,201,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
170000,24.4,1120,71.0,5.0,4.0,7.0,202,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
36884,13.0,2143,204.0,5.0,32.25,6.0,60,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
62500,20.36,1197,78.9,5.0,2.1,14.0,209,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
68000,14.28,1798,138.03,5.0,9.75,8.0,51,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40748,14.53,1798,138.0,5.0,6.3,9.0,51,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
60000,17.32,1968,184.0,5.0,21.0,10.0,135,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12400,21.9,1396,88.8,5.0,4.65,9.0,210,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
87000,19.27,2143,167.62,5.0,17.0,10.0,118,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20248,21.1,1248,73.9,5.0,4.35,10.0,145,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
52383,19.67,1582,126.2,5.0,14.82,6.0,53,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1000,13.6,1999,177.0,5.0,40.0,5.0,197,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85000,14.95,2489,93.7,7.0,6.15,7.0,204,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47000,12.99,2494,100.6,7.0,11.25,9.0,98,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17585,19.16,2494,157.7,5.0,32.0,5.0,36,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32496,13.22,2967,241.4,5.0,45.62,5.0,136,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34613,28.4,1248,74.0,5.0,6.24,6.0,169,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
153000,20.77,1248,88.76,7.0,4.8,8.0,69,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
54000,16.1,1197,85.0,5.0,4.5,9.0,169,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
16900,20.36,1197,78.9,5.0,3.87,8.0,209,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
62334,20.36,1197,78.9,5.0,2.75,10.0,209,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23714,21.4,1197,83.1,5.0,6.57,5.0,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
52325,16.36,1495,93.7,5.0,2.0,13.0,14,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
50000,19.4,1198,86.8,5.0,3.65,11.0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55746,22.9,1248,74.0,5.0,6.95,7.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
54000,20.14,1197,81.86,5.0,5.5,9.0,202,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43000,16.0,2179,140.0,7.0,7.0,10.0,201,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40000,13.0,2143,201.1,5.0,24.0,9.0,60,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125000,0.0,2179,115.0,5.0,11.0,13.0,146,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51944,19.27,2143,170.0,5.0,32.5,7.0,118,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46950,21.27,1396,88.76,5.0,6.45,8.0,210,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
23000,19.3,1968,141.0,5.0,15.75,8.0,121,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
54546,17.0,1497,118.0,5.0,5.5,9.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
51535,12.55,2982,168.5,7.0,19.03,8.0,79,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
45000,17.32,1968,184.0,5.0,15.25,10.0,135,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46004,20.92,998,67.1,5.0,2.4,11.0,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
124000,23.03,1396,69.0,5.0,2.3,12.0,97,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77395,17.11,1968,174.33,5.0,14.35,9.0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10600,33.44,796,40.3,4.0,3.5,5.0,16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22974,18.0,1497,117.3,5.0,11.97,5.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89000,0.0,999,113.01402571041947,5.0,1.6,14.0,159,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
65012,14.24,2755,174.5,7.0,18.9,8.0,79,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17125,18.9,1197,82.0,5.0,5.4,6.0,91,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90413,15.1,1196,73.0,7.0,2.95,8.0,64,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
37000,16.47,1198,73.9,5.0,5.1,10.0,131,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
65000,18.9,1061,67.0,5.0,1.5,17.0,189,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
66000,17.0,1497,118.0,5.0,4.9,12.0,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
86000,14.8,1799,130.2,5.0,2.9,13.0,45,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
98437,13.0,1493,100.0,5.0,1.15,18.0,44,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
18000,18.5,1197,80.0,5.0,2.3,13.0,210,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
35070,24.0,1120,70.0,5.0,5.99,5.0,91,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
42000,14.4,1598,103.6,5.0,3.4,12.0,181,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
40000,20.36,1197,78.9,5.0,1.7,14.0,209,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
43000,17.0,1197,80.0,5.0,1.99,14.0,210,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
65000,18.6,1199,79.4,5.0,2.5,11.0,26,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
74000,22.07,1199,73.9,5.0,4.85,10.0,131,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
51192,15.6,1196,70.0,5.0,2.65,13.0,77,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14262,9.9,1984,207.8,2.0,27.35,9.0,170,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66339,25.1,1498,98.6,5.0,6.9,8.0,44,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
90200,20.0,1399,68.05,5.0,3.5,10.0,77,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
57854,12.99,2494,100.6,7.0,12.5,8.0,98,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32000,19.12,1373,91.1,5.0,9.2,6.0,43,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29631,18.9,1197,82.0,5.0,4.9,8.0,91,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
55005,12.8,1197,74.0,5.0,3.2,14.0,44,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54173,18.88,999,123.24,5.0,5.55,9.0,62,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
50000,14.7,1798,177.6,5.0,13.5,9.0,121,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145000,20.4,1248,91.7,5.0,2.6,13.0,107,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
78000,16.1,1298,88.2,5.0,4.5,8.0,169,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
65000,11.8,2993,180.0,7.0,34.0,10.0,146,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120000,12.8,2494,102.0,7.0,12.0,11.0,98,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14000,28.4,1248,74.0,5.0,5.25,8.0,169,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
57456,17.68,1968,174.33,5.0,21.56,9.0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44450,22.48,1995,190.0,5.0,24.68,11.0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63777,18.5,1197,82.9,5.0,3.67,10.0,210,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31000,17.05,1995,190.0,5.0,29.5,7.0,191,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60000,17.6,1496,88.73,5.0,3.1,11.0,72,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
78008,17.0,1405,70.0,5.0,2.9,8.0,97,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33000,0.0,2987,165.0,5.0,43.0,9.0,110,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27078,10.98,1984,114.4,4.0,15.95,14.0,27,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
57275,19.7,1598,103.6,5.0,4.5,12.0,131,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
45000,24.0,1120,70.0,5.0,3.49,9.0,91,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57319,25.2,1248,74.0,5.0,4.25,9.0,169,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
121097,24.0,1396,88.76,5.0,1.9,15.0,184,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
89000,16.73,1995,218.0,5.0,16.57,12.0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
72000,17.0,1497,118.0,5.0,5.75,11.0,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36000,16.55,1968,147.51,5.0,14.0,10.0,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
86000,19.5,1248,75.0,5.0,2.5,10.0,107,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
85000,13.0,1343,90.0,5.0,1.2,21.0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
120000,15.5,1242,113.01402571041947,5.0,0.85,18.0,129,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
37613,22.69,1995,190.0,5.0,13.95,10.0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
100000,16.6,1388,68.0,5.0,1.6,16.0,76,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5240,21.9,624,37.48,4.0,3.6,7.0,117,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,15.1,1196,73.0,5.0,4.5,5.0,64,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16862,20.89,1197,81.8,5.0,6.06,4.0,94,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
59254,17.5,1298,85.8,5.0,5.29,10.0,169,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
60000,22.7,1498,89.84,5.0,5.75,9.0,63,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50295,16.1,1197,74.0,5.0,5.8,8.0,169,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
47674,19.1,1197,85.8,5.0,5.72,9.0,169,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
61517,16.95,1197,78.9,5.0,4.39,9.0,209,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62946,15.1,2179,140.0,7.0,11.05,7.0,201,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66823,22.54,1396,88.73,5.0,4.83,8.0,210,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
79494,33.54,998,67.04,5.0,2.96,10.0,189,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107000,21.27,1396,88.76,5.0,4.5,11.0,210,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
55000,16.46,2993,258.0,5.0,19.5,12.0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24000,14.3,1598,103.52,5.0,8.75,6.0,142,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20002,14.75,2967,245.0,7.0,67.0,7.0,137,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
54317,17.4,1497,117.3,5.0,8.4,7.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10200,19.1,1197,82.0,5.0,4.99,7.0,202,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
24337,26.0,1498,98.6,5.0,8.18,7.0,44,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
79000,18.4,1198,86.8,5.0,2.9,11.0,31,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40500,28.09,1248,88.5,5.0,7.1,8.0,43,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23000,26.59,1248,74.0,5.0,7.05,7.0,169,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
63050,11.1,2354,158.8,5.0,17.5,8.0,35,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
78000,14.53,1794,138.1,5.0,3.41,15.0,51,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
70000,0.0,1590,113.01402571041947,5.0,1.3,18.0,25,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66245,17.0,1497,118.0,5.0,5.68,11.0,44,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
74112,12.05,2179,120.0,9.0,4.1,16.0,161,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87670,13.4,1798,157.8,5.0,4.0,12.0,106,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10000,18.88,1995,184.0,5.0,30.0,8.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
62493,15.0,1586,104.68,5.0,1.8,16.0,155,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
44620,20.73,1373,91.1,5.0,6.93,8.0,43,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
66538,10.2,4367,308.0,7.0,70.0,11.0,146,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000,12.99,2494,100.0,7.0,7.9,10.0,98,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20842,0.0,1086,62.0,5.0,2.78,12.0,159,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
110000,13.01,2199,194.3,7.0,14.4,9.0,158,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45000,11.74,1796,186.0,5.0,13.5,12.0,118,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40000,26.6,998,58.16,5.0,3.15,9.0,189,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
49008,19.7,796,46.3,5.0,2.88,11.0,16,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31000,24.7,796,47.3,5.0,2.15,7.0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8000,16.95,1498,97.7,5.0,3.75,10.0,167,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
171,24.7,796,47.3,5.0,3.6,4.0,16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2100,24.07,998,67.1,5.0,3.6,5.0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20667,18.9,1197,81.86,5.0,7.55,5.0,91,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,24.2,1498,98.6,7.0,4.7,8.0,114,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
100030,18.8,1248,90.0,5.0,1.6,13.0,112,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
75372,16.52,1991,123.7,5.0,3.34,12.0,124,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
60475,18.0,1497,117.3,5.0,9.1,7.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18453,18.9,1197,81.86,5.0,6.17,4.0,91,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
96578,22.0,1582,126.2,5.0,2.5,15.0,184,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31001,18.44,1198,75.0,5.0,3.0,7.0,113,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
65900,22.32,1582,126.32,5.0,5.75,11.0,184,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26246,15.29,1591,121.3,5.0,10.75,6.0,53,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62700,20.51,998,67.04,5.0,2.85,10.0,189,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
90000,10.2,2354,180.0,5.0,6.5,15.0,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36000,16.8,1497,118.0,5.0,9.45,7.0,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46000,27.39,1248,74.0,5.0,6.75,7.0,25,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73003,26.0,1498,98.6,5.0,7.75,6.0,44,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46566,22.54,1396,88.76,5.0,4.4,9.0,210,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
41493,13.0,2987,265.0,5.0,42.0,8.0,60,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
103788,19.01,1461,108.5,5.0,5.67,9.0,174,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
45000,19.6,1461,108.45,5.0,11.5,7.0,57,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120000,18.9,998,67.1,5.0,1.69,14.0,189,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
97359,17.1,1493,110.0,5.0,1.8,14.0,90,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
62000,18.5,1197,85.8,5.0,3.2,7.0,145,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
115000,0.0,1197,74.0,5.0,1.5,19.0,44,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
18373,22.48,1995,187.74,5.0,45.86,4.0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60453,16.47,1198,74.0,5.0,5.1,7.0,131,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
37000,17.8,1248,113.01402571041947,5.0,4.85,10.0,169,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
69009,15.6,1196,70.0,5.0,2.4,13.0,77,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
30000,18.88,1995,184.0,5.0,22.0,10.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
70707,22.32,1582,126.32,5.0,4.28,11.0,184,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64677,20.45,1461,83.8,5.0,5.67,8.0,57,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3000,18.9,1197,81.86,5.0,6.2,5.0,91,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49000,17.05,1995,184.0,5.0,14.49,10.0,191,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71000,21.1,1248,73.9,5.0,3.0,13.0,145,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
52000,19.81,1086,68.05,5.0,2.25,13.0,209,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
35659,15.97,2993,258.0,7.0,43.78,7.0,193,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5377,16.8,1497,116.3,5.0,11.45,4.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
65000,11.18,2696,184.0,7.0,10.5,9.0,165,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92708,22.7,1498,89.84,5.0,7.48,8.0,63,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48105,19.7,796,46.3,5.0,3.1,13.0,16,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46759,16.47,1198,74.0,5.0,2.55,12.0,131,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
62000,22.07,1199,73.9,5.0,3.5,10.0,131,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
35175,22.07,1199,73.9,5.0,2.59,11.0,131,29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
